Is_Sale,Source,Reference,Town,PropertyType,Latitude,Longitude,TotalRooms,TotalBedrooms,TotalBathrooms,TotalSqm,TotalIntArea,TotalExtArea,Price,Province
True,Remax,240031055-154,Gozo - Xaghra,Penthouse,36.05168,14.26752,6.0,2.0,2.0,126.0,104.0,21.0,185000,Gozo
True,Remax,240031055-153,Gozo - Xaghra,Apartment,36.05168,14.26752,7.0,3.0,2.0,123.0,105.0,17.0,152000,Gozo
True,Remax,240081121-3,Birzebbuga,Apartment,35.8238,14.50649,6.0,2.0,2.0,126.0,120.0,6.0,197000,Southern
True,Remax,240031056-162,Gozo - Nadur,Terraced House,36.04965,14.28253,9.0,4.0,3.0,182.0,156.0,26.0,325000,Gozo
True,Remax,240031056-161,Gozo - Nadur,Terraced House,36.04965,14.28253,8.0,3.0,3.0,183.0,130.0,53.0,305000,Gozo
True,Remax,240081103-302,Rabat,Apartment,35.88588,14.35485,6.0,3.0,2.0,220.0,115.0,11.0,295000,Northern
True,Remax,240031056-160,Gozo - Nadur,Terraced House,36.04965,14.28253,8.0,3.0,3.0,172.0,147.0,25.0,290000,Gozo
True,Remax,240031056-159,Gozo - Nadur,Terraced House,36.04965,14.28253,8.0,3.0,3.0,158.0,133.0,24.0,285000,Gozo
True,Remax,240021056-127,St Julian's,Apartment,35.91986,14.48087,6.0,3.0,2.0,105.0,95.0,10.0,330000,Central
True,Remax,240041068-186,Hamrun,Terraced House,35.88683,14.48569,1.0,0.0,0.0,49.0,0.0,0.0,532000,Southern
True,Remax,240081103-301,Rabat,Apartment,35.88588,14.35485,6.0,3.0,2.0,220.0,115.0,11.0,295000,Northern
True,Remax,240251044-256,Marsascala,Apartment,35.85982,14.55497,7.0,3.0,2.0,100.0,91.0,9.0,240000,South Eastern
True,Remax,240251044-255,Marsascala,Apartment,35.85982,14.55497,7.0,3.0,2.0,100.0,91.0,9.0,240000,South Eastern
True,Remax,240251044-254,Marsascala,Apartment,35.85982,14.55497,7.0,3.0,2.0,100.0,91.0,9.0,265000,South Eastern
True,Remax,240251044-253,Msida,Site,35.89782,14.47937,5.0,3.0,1.0,155.0,143.0,12.0,745000,Central
True,Remax,240251044-252,Msida,Maisonette,35.89782,14.47937,5.0,3.0,1.0,155.0,143.0,12.0,745000,Central
True,Remax,240221039-125,Mosta,Garage (Residential),35.91184,14.41168,0.0,0.0,0.0,27.0,27.0,0.0,40000,Northern
True,Remax,240061150-78,Hamrun,Maisonette,35.88683,14.48569,4.0,1.0,1.0,50.0,50.0,0.0,160000,Southern
True,Remax,240061151-14,Cospicua,Maisonette,35.88106,14.51644,10.0,3.0,1.0,204.0,174.0,30.0,400000,South Eastern
True,Remax,240031056-158,Gozo - Nadur,Terraced House,36.04965,14.28253,8.0,3.0,3.0,158.0,133.0,24.0,285000,Gozo
True,Remax,240031047-1049,Gozo - Xewkija,Penthouse,36.032,14.24884,6.0,3.0,2.0,125.0,106.0,19.0,160000,Gozo
True,Remax,240221039-124,Mosta,Garage (Residential),35.91184,14.41168,0.0,0.0,0.0,27.0,27.0,0.0,40000,Northern
True,Remax,240461028-69,Santa Venera,Townhouse,35.88952,14.47322,10.0,4.0,3.0,158.0,145.0,13.0,370000,Central
True,Remax,240021067-431,Msida,Apartment,35.89782,14.47937,3.0,1.0,1.0,80.0,66.0,14.0,228000,Central
True,Remax,240061071-1191,Pieta,Garage (Residential),35.89257,14.48986,0.0,0.0,0.0,27.0,0.0,0.0,80000,Central
True,Remax,240171023-352,Mqabba,House of Character,35.84573,14.45748,2.0,0.0,0.0,640.0,0.0,0.0,950000,Southern
True,Remax,240221039-123,Mosta,Apartment,35.91184,14.41168,7.0,3.0,2.0,167.0,152.0,15.0,325000,Northern
True,Remax,240221039-122,Mosta,Apartment,35.91184,14.41168,6.0,3.0,2.0,131.0,107.0,24.0,325000,Northern
True,Remax,240041068-185,Balzan,Apartment,35.89738,14.44741,5.0,2.0,1.0,84.0,78.0,6.0,255000,Central
True,Remax,240171025-801,Qormi,Terraced House,35.87667,14.45933,8.0,3.0,2.0,130.0,220.0,40.0,638000,Southern
True,Remax,240171006-2011,Birkirkara,House of Character,35.89574,14.45658,9.0,2.0,3.0,85.0,110.0,25.0,319000,Central
True,Remax,240061151-13,Tarxien,Penthouse,35.86768,14.50854,6.0,2.0,2.0,87.0,67.0,20.0,276500,South Eastern
True,Remax,240061151-12,Tarxien,Apartment,35.86768,14.50854,6.0,3.0,2.0,103.0,100.0,3.0,240000,South Eastern
True,Remax,240061151-11,Tarxien,Apartment,35.86768,14.50854,6.0,3.0,2.0,103.0,100.0,3.0,240000,South Eastern
True,Remax,240061151-10,Tarxien,Apartment,35.86768,14.50854,6.0,3.0,2.0,103.0,100.0,3.0,234000,South Eastern
True,Remax,240041068-184,Rabat,Townhouse,35.88588,14.35485,8.0,2.0,2.0,97.0,83.0,16.0,310000,Northern
True,Remax,240061150-77,Luqa,Garage (Residential),35.85177,14.46828,0.0,0.0,0.0,12.0,0.0,0.0,39500,Southern
True,Remax,240061150-76,Luqa,Garage (Residential),35.85177,14.46828,0.0,0.0,0.0,16.0,16.0,0.0,43500,Southern
True,Remax,240231054-45,Hamrun,Apartment,35.88683,14.48569,4.0,1.0,2.0,38.0,38.0,0.0,149000,Southern
True,Remax,240081118-11,Qormi,Maisonette,35.87667,14.45933,6.0,2.0,2.0,115.0,81.0,34.0,229000,Southern
True,Remax,240081118-10,Qormi,Apartment,35.87667,14.45933,5.0,3.0,1.0,128.0,117.0,11.0,256000,Southern
True,Remax,240081118-9,Qormi,Apartment,35.87667,14.45933,5.0,3.0,1.0,128.0,117.0,11.0,256000,Southern
True,Remax,240251102-141,Sliema,Apartment,35.91223,14.49969,9.0,3.0,2.0,160.0,140.0,4.0,380000,Central
True,Remax,240081118-8,Qormi,Apartment,35.87667,14.45933,5.0,3.0,1.0,128.0,117.0,11.0,256000,Southern
True,Remax,240231044-66,Paola,Maisonette,35.87471,14.4968,6.0,3.0,2.0,59.0,59.0,0.0,186000,South Eastern
True,Remax,240081118-7,Qormi,Apartment,35.87667,14.45933,6.0,2.0,2.0,92.0,85.0,8.0,224000,Southern
True,Remax,240081118-6,Qormi,Apartment,35.87667,14.45933,6.0,2.0,2.0,92.0,85.0,8.0,224000,Southern
True,Remax,240171029-503,San Gwann,Terraced House,35.90863,14.47988,8.0,3.0,2.0,350.0,330.0,20.0,720000,Central
True,Remax,240081118-5,Qormi,Apartment,35.87667,14.45933,6.0,2.0,2.0,92.0,85.0,8.0,224000,Southern
True,Remax,240221051-67,Santa Venera,Apartment,35.88952,14.47322,8.0,3.0,2.0,100.0,100.0,0.0,320000,Central
True,Remax,240271007-785,Kalkara,Penthouse Duplex,35.89132,14.53029,9.0,3.0,2.0,166.0,115.0,51.0,395000,South Eastern
True,Remax,240271007-784,Kalkara,Apartment,35.89132,14.53029,4.0,2.0,1.0,97.0,75.0,22.0,195000,South Eastern
True,Remax,240271007-783,Kalkara,Apartment,35.89132,14.53029,4.0,2.0,1.0,97.0,75.0,22.0,195000,South Eastern
True,Remax,240231027-47,Santa Venera,Apartment,35.88952,14.47322,3.0,1.0,1.0,45.0,40.0,5.0,159000,Central
True,Remax,240171030-550,Swieqi,Maisonette,35.92315,14.46222,8.0,3.0,2.0,130.0,118.0,0.0,460000,Northern
True,Remax,240231027-46,Floriana,Maisonette,35.89193,14.50044,5.0,2.0,2.0,94.0,90.0,4.0,325000,South Eastern
True,Remax,240271007-782,Marsascala,Garage (Residential),35.85982,14.55497,0.0,0.0,0.0,27.0,27.0,0.0,50000,South Eastern
True,Remax,240271007-781,Marsascala,Maisonette,35.85982,14.55497,5.0,2.0,2.0,116.0,91.0,26.0,255000,South Eastern
True,Remax,240041036-688,Qawra,Maisonette,35.95441,14.41972,5.0,2.0,2.0,93.0,90.0,3.0,185000,Northern
True,Remax,240061140-94,Ghaxaq,Terraced House,35.84683,14.50594,10.0,4.0,3.0,168.0,141.0,27.0,650000,Southern
True,Remax,240191008-264,Ta' l-Ibragg,Apartment,35.92097,14.47138,5.0,2.0,2.0,85.0,85.0,0.0,315000,Northern
True,Remax,240041036-687,Siggiewi,Apartment,35.84734,14.4136,5.0,2.0,2.0,99.0,87.0,12.0,240000,Southern
True,Remax,240191008-263,Ta' l-Ibragg,Apartment,35.92097,14.47138,5.0,2.0,2.0,97.0,97.0,0.0,325000,Northern
True,Remax,240041053-190,Qawra,Apartment,35.95441,14.41972,4.0,2.0,1.0,95.0,85.0,10.0,197000,Northern
True,Remax,240081079-229,Attard,Penthouse,35.89158,14.4248,6.0,2.0,2.0,125.0,89.0,0.0,340000,Central
True,Remax,240081079-228,Attard,Apartment,35.89158,14.4248,8.0,3.0,2.0,125.0,115.0,0.0,265000,Central
True,Remax,240151078-192,Hamrun,Maisonette,35.88683,14.48569,10.0,3.0,2.0,190.0,152.0,38.0,272000,Southern
True,Remax,240271007-779,Zabbar,Maisonette,35.87442,14.537,5.0,2.0,2.0,127.0,85.0,18.0,192000,South Eastern
True,Remax,240081079-227,Attard,Apartment,35.89158,14.4248,8.0,3.0,2.0,125.0,125.0,0.0,275000,Central
True,Remax,240151118-134,Marsa,Apartment,35.87578,14.48352,5.0,2.0,1.0,71.0,69.0,2.0,154000,South Eastern
True,Remax,240291037-6,Qawra,Apartment,35.95441,14.41972,5.0,2.0,1.0,90.0,87.0,3.0,196000,Northern
True,Remax,240061138-193,Zejtun,House of Character,35.85787,14.52515,6.0,2.0,2.0,160.0,150.0,10.0,300000,South Eastern
True,Remax,240041068-183,Xemxija,Maisonette,35.95131,14.38,6.0,3.0,2.0,112.0,110.0,2.0,480000,Northern
True,Remax,240291001-2416,Birkirkara,Apartment,35.89574,14.45658,6.0,2.0,2.0,98.0,88.0,11.0,280000,Central
True,Remax,240271007-778,Zabbar,Apartment,35.87442,14.537,7.0,3.0,2.0,127.0,107.0,20.0,213000,South Eastern
True,Remax,240271007-777,Zabbar,Apartment,35.87442,14.537,7.0,3.0,2.0,127.0,107.0,20.0,213000,South Eastern
True,Remax,240271007-776,Zabbar,Apartment,35.87442,14.537,7.0,3.0,2.0,127.0,107.0,20.0,207000,South Eastern
True,Remax,240271007-775,Zabbar,Apartment,35.87442,14.537,7.0,3.0,2.0,127.0,107.0,20.0,202000,South Eastern
True,Remax,240331018-396,Qawra,Apartment,35.95441,14.41972,5.0,3.0,1.0,66.0,57.0,8.0,190000,Northern
True,Remax,240041023-379,Hamrun,Maisonette,35.88683,14.48569,4.0,1.0,1.0,50.0,36.0,8.0,245000,Southern
True,Remax,240191037-390,St Julian's,Apartment,35.91986,14.48087,5.0,2.0,2.0,100.0,90.0,10.0,785000,Central
True,Remax,240231051-12,Balzan,Apartment,35.89738,14.44741,7.0,3.0,2.0,138.0,130.0,8.0,405000,Central
True,Remax,240271007-774,Marsaxlokk,Maisonette,35.83352,14.54064,7.0,3.0,2.0,150.0,110.0,40.0,319000,South Eastern
True,Remax,240231051-11,Birkirkara,Maisonette,35.89574,14.45658,7.0,2.0,2.0,96.0,82.0,14.0,198000,Central
True,Remax,240271007-773,Marsaxlokk,Apartment,35.83352,14.54064,5.0,2.0,2.0,95.0,85.0,10.0,220000,South Eastern
True,Remax,240041063-216,Lija,Townhouse,35.90114,14.43885,8.0,2.0,3.0,140.0,113.0,27.0,745000,Central
True,Remax,240231054-44,Marsaxlokk,Apartment,35.83352,14.54064,7.0,3.0,2.0,143.0,121.0,22.0,480000,South Eastern
True,Remax,240081079-226,Attard,Apartment,35.89158,14.4248,8.0,3.0,2.0,143.0,115.0,18.0,275000,Central
True,Remax,240251118-10,Zurrieq,Terraced House,35.8266,14.47728,11.0,3.0,3.0,130.0,169.0,32.0,535000,Southern
True,Remax,240461020-12,Birkirkara,Apartment,35.89574,14.45658,7.0,2.0,2.0,160.0,152.0,8.0,297000,Central
True,Remax,240081105-84,Ta' l-Ibragg,Apartment,35.92097,14.47138,8.0,3.0,2.0,120.0,112.0,8.0,440000,Northern
True,Remax,240291036-171,Qawra,Penthouse,35.95441,14.41972,6.0,3.0,2.0,260.0,200.0,22.0,450000,Northern
True,Remax,240041068-182,St Paul's Bay,Apartment,35.93579,14.38177,5.0,3.0,1.0,83.0,75.0,8.0,245000,Northern
True,Remax,240221044-127,Zabbar,Penthouse,35.87442,14.537,6.0,3.0,2.0,160.0,122.0,38.0,405000,South Eastern
True,Remax,240291036-170,Qawra,Apartment,35.95441,14.41972,5.0,2.0,2.0,92.0,89.0,3.0,190000,Northern
True,Remax,240031036-250,Gozo - Sannat,House of Character,36.02088,14.2435,9.0,3.0,1.0,183.0,147.0,37.0,355000,Gozo
True,Remax,240031035-877,Gozo - Xaghra,Terraced House,36.05168,14.26752,11.0,3.0,4.0,155.0,115.0,40.0,380000,Gozo
True,Remax,240021106-198,Qawra,Apartment,35.95441,14.41972,4.0,2.0,1.0,93.0,89.0,4.0,230000,Northern
True,Remax,240151029-677,Mosta,Garage (Residential),35.91184,14.41168,0.0,0.0,0.0,187.0,150.0,37.0,32000,Northern
True,Remax,240151029-676,Mosta,Penthouse,35.91184,14.41168,8.0,3.0,3.0,187.0,150.0,37.0,584000,Northern
True,Remax,240151029-675,Mosta,Apartment,35.91184,14.41168,8.0,3.0,3.0,192.0,163.0,29.0,399000,Northern
True,Remax,240151029-674,Mosta,Apartment,35.91184,14.41168,8.0,3.0,3.0,192.0,163.0,29.0,399000,Northern
True,Remax,240151029-673,Mosta,Apartment,35.91184,14.41168,8.0,3.0,3.0,192.0,163.0,29.0,399000,Northern
True,Remax,240151029-672,Mosta,Maisonette,35.91184,14.41168,8.0,3.0,2.0,271.0,168.0,103.0,584000,Northern
True,Remax,240031035-876,Gozo - Xaghra,Terraced House,36.05168,14.26752,11.0,3.0,4.0,155.0,115.0,40.0,380000,Gozo
True,Remax,240461012-114,Safi,Penthouse,35.8349,14.48385,3.0,1.0,1.0,80.0,49.0,31.0,225000,Southern
True,Remax,240041053-188,Mosta,Maisonette,35.91184,14.41168,3.0,1.0,1.0,59.0,53.0,5.0,170000,Northern
True,Remax,240041053-187,Mosta,Penthouse,35.91184,14.41168,4.0,1.0,2.0,76.0,65.0,11.0,230000,Northern
True,Remax,240041053-186,Mosta,Apartment,35.91184,14.41168,7.0,2.0,3.0,95.0,0.0,0.0,230000,Northern
True,Remax,240041053-185,Mosta,Apartment,35.91184,14.41168,7.0,2.0,3.0,99.0,92.0,8.0,225000,Northern
True,Remax,240041053-184,Mosta,Apartment,35.91184,14.41168,7.0,2.0,3.0,99.0,92.0,8.0,225000,Northern
True,Remax,240171009-1371,Portomaso,Apartment,35.92136,14.49149,6.0,2.0,2.0,132.0,120.0,12.0,1250000,Central
True,Remax,240061138-192,Marsa,Townhouse,35.87578,14.48352,8.0,3.0,2.0,195.0,180.0,15.0,250000,South Eastern
True,Remax,240031056-157,Gozo - Xaghra,Apartment,36.05168,14.26752,9.0,3.0,4.0,126.0,110.0,16.0,175000,Gozo
True,Remax,240041053-183,Wardija,Townhouse,35.93704,14.39003,4.0,1.0,1.0,42.0,76.0,22.0,405000,Northern
True,Remax,240151078-188,Fgura,Garage (Residential),35.87281,14.51684,0.0,0.0,0.0,20.0,0.0,0.0,41500,South Eastern
True,Remax,240031056-156,Gozo - Xaghra,Maisonette,36.05168,14.26752,10.0,3.0,5.0,200.0,157.0,43.0,275000,Gozo
True,Remax,240151078-187,Fgura,Penthouse,35.87281,14.51684,4.0,2.0,1.0,63.0,0.0,54.0,210000,South Eastern
True,Remax,240151078-186,Fgura,Penthouse,35.87281,14.51684,6.0,3.0,2.0,95.0,0.0,38.0,255000,South Eastern
True,Remax,240151078-185,Fgura,Apartment,35.87281,14.51684,9.0,3.0,2.0,125.0,0.0,10.0,210000,South Eastern
True,Remax,240151078-184,Fgura,Apartment,35.87281,14.51684,9.0,3.0,2.0,125.0,0.0,10.0,205000,South Eastern
True,Remax,240151078-183,Fgura,Apartment,35.87281,14.51684,9.0,3.0,2.0,125.0,0.0,10.0,200000,South Eastern
True,Remax,240151078-182,Fgura,Apartment,35.87281,14.51684,10.0,3.0,2.0,121.0,0.0,16.0,210000,South Eastern
True,Remax,240151078-181,Fgura,Apartment,35.87281,14.51684,10.0,3.0,2.0,121.0,0.0,0.0,205000,South Eastern
True,Remax,240151078-180,Fgura,Apartment,35.87281,14.51684,10.0,3.0,2.0,121.0,0.0,16.0,200000,South Eastern
True,Remax,240151078-179,Fgura,Maisonette,35.87281,14.51684,5.0,3.0,1.0,118.0,0.0,30.0,213000,South Eastern
True,Remax,240231047-15,Birkirkara,Apartment Duplex,35.89574,14.45658,7.0,3.0,2.0,125.0,93.0,32.0,259000,Central
True,Remax,240151078-178,Fgura,Maisonette,35.87281,14.51684,7.0,3.0,1.0,113.0,0.0,27.0,220000,South Eastern
True,Remax,240401070-4,Mellieha,Apartment,35.96342,14.33521,5.0,2.0,2.0,109.0,0.0,0.0,319000,Northern
True,Remax,240461002-300,Bugibba,Penthouse,35.95205,14.40935,6.0,2.0,1.0,116.0,91.0,25.0,350000,Northern
True,Remax,240081113-31,Zebbug,Terraced House,35.87328,14.4305,10.0,3.0,2.0,152.0,224.0,40.0,640000,Southern
True,Remax,240401066-11,Zabbar,Penthouse,35.87442,14.537,3.0,1.0,1.0,87.0,54.0,33.0,250000,South Eastern
True,Remax,240401066-10,Zabbar,Penthouse,35.87442,14.537,4.0,2.0,1.0,104.0,71.0,33.0,280000,South Eastern
True,Remax,240401066-9,Zabbar,Apartment,35.87442,14.537,5.0,2.0,2.0,110.0,83.0,27.0,230000,South Eastern
True,Remax,240401066-8,Zabbar,Apartment,35.87442,14.537,5.0,2.0,2.0,92.0,83.0,9.0,210000,South Eastern
True,Remax,240401066-7,Zabbar,Apartment,35.87442,14.537,5.0,2.0,2.0,92.0,83.0,9.0,210000,South Eastern
True,Remax,240401066-6,Zabbar,Apartment,35.87442,14.537,6.0,3.0,2.0,140.0,110.0,30.0,250000,South Eastern
True,Remax,240401066-5,Zabbar,Apartment,35.87442,14.537,6.0,3.0,2.0,122.0,112.0,10.0,225000,South Eastern
True,Remax,240401066-4,Zabbar,Apartment,35.87442,14.537,6.0,3.0,2.0,122.0,112.0,10.0,225000,South Eastern
True,Remax,240021104-319,Ta' l-Ibragg,Apartment,35.92097,14.47138,7.0,4.0,2.0,170.0,156.0,14.0,395000,Northern
True,Remax,240081067-175,Lija,Villa Detached,35.90114,14.43885,11.0,4.0,2.0,311.0,248.0,184.0,1290000,Central
True,Remax,240171006-2009,St Paul's Bay,Apartment,35.93579,14.38177,4.0,1.0,2.0,66.0,66.0,0.0,345000,Northern
True,Remax,240021104-318,Swieqi,Apartment,35.92315,14.46222,6.0,3.0,2.0,117.0,116.0,1.0,356000,Northern
True,Remax,240311040-362,Hamrun,Apartment,35.88683,14.48569,8.0,4.0,1.0,72.0,70.0,1.0,225000,Southern
True,Remax,240311040-363,Zejtun,House of Character,35.85787,14.52515,11.0,3.0,3.0,202.0,166.0,36.0,990000,South Eastern
True,Remax,240091098-202,Msida,Garage (Residential),35.89782,14.47937,0.0,0.0,0.0,19.0,0.0,0.0,35000,Central
True,Remax,240061141-164,Zejtun,Penthouse,35.85787,14.52515,8.0,2.0,2.0,130.0,105.0,25.0,329000,South Eastern
True,Remax,240061141-163,Zejtun,Penthouse,35.85787,14.52515,7.0,2.0,2.0,120.0,95.0,25.0,318000,South Eastern
True,Remax,240061141-162,Zejtun,Maisonette,35.85787,14.52515,10.0,3.0,5.0,253.0,170.0,83.0,383000,South Eastern
True,Remax,240061141-161,Zejtun,Apartment,35.85787,14.52515,8.0,3.0,3.0,134.0,120.0,14.0,245000,South Eastern
True,Remax,240041048-252,Rabat,Townhouse,35.88588,14.35485,6.0,2.0,2.0,71.0,70.0,2.0,238000,Northern
True,Remax,240061141-160,Zejtun,Apartment,35.85787,14.52515,7.0,2.0,2.0,124.0,110.0,14.0,234000,South Eastern
True,Remax,240061141-159,Zejtun,Apartment,35.85787,14.52515,8.0,3.0,3.0,137.0,123.0,14.0,240000,South Eastern
True,Remax,240061141-158,Zejtun,Apartment,35.85787,14.52515,7.0,2.0,2.0,127.0,113.0,14.0,229000,South Eastern
True,Remax,240401066-3,Sliema,Apartment,35.91223,14.49969,7.0,3.0,2.0,150.0,140.0,10.0,430000,Central
True,Remax,240031057-19,Gozo - Qala,Apartment,36.03831,14.30742,9.0,3.0,3.0,185.0,140.0,45.0,485000,Gozo
True,Remax,240311058-7,Gharghur,Apartment,35.9227,14.44798,5.0,2.0,1.0,106.0,87.0,19.0,399000,Northern
True,Remax,240061135-533,Zabbar,Garage (Residential),35.87442,14.537,0.0,0.0,0.0,120.0,0.0,0.0,53000,South Eastern
True,Remax,240061135-532,Zabbar,Penthouse,35.87442,14.537,5.0,2.0,2.0,120.0,120.0,120.0,230000,South Eastern
True,Remax,240061135-531,Zabbar,Penthouse,35.87442,14.537,5.0,2.0,2.0,120.0,120.0,120.0,230000,South Eastern
True,Remax,240061135-530,Zabbar,Maisonette,35.87442,14.537,5.0,2.0,2.0,120.0,120.0,120.0,180000,South Eastern
True,Remax,240061135-525,Zabbar,Apartment,35.87442,14.537,6.0,3.0,2.0,120.0,130.0,130.0,205000,South Eastern
True,Remax,240061135-526,Zabbar,Apartment,35.87442,14.537,6.0,3.0,2.0,120.0,130.0,130.0,208000,South Eastern
True,Remax,240061135-528,Zabbar,Apartment,35.87442,14.537,6.0,3.0,2.0,120.0,130.0,130.0,201000,South Eastern
True,Remax,240061135-527,Zabbar,Apartment,35.87442,14.537,6.0,3.0,2.0,120.0,130.0,130.0,204000,South Eastern
True,Remax,240061135-529,Zabbar,Apartment,35.87442,14.537,6.0,3.0,2.0,120.0,130.0,130.0,198000,South Eastern
True,Remax,240061135-524,Zabbar,Apartment,35.87442,14.537,6.0,3.0,2.0,120.0,130.0,130.0,201000,South Eastern
True,Remax,240061135-523,Zabbar,Apartment,35.87442,14.537,6.0,3.0,2.0,120.0,130.0,130.0,205000,South Eastern
True,Remax,240061141-156,Zejtun,Apartment,35.85787,14.52515,9.0,3.0,3.0,192.0,120.0,72.0,286000,South Eastern
True,Remax,240061141-155,Zejtun,Apartment,35.85787,14.52515,7.0,2.0,2.0,127.0,113.0,14.0,223000,South Eastern
True,Remax,240031054-98,Gozo - Marsalforn,Apartment,36.07262,14.25921,6.0,3.0,2.0,106.0,86.0,20.0,220000,Gozo
True,Remax,240041071-20,St Paul's Bay,Garage (Residential),35.93579,14.38177,1.0,0.0,1.0,79.0,79.0,0.0,200000,Northern
True,Remax,240031054-97,Gozo - Fort Chambray,Maisonette Duplex,36.02124,14.29174,7.0,3.0,2.0,109.0,105.0,4.0,515000,Gozo
True,Remax,240061136-566,Tarxien,Maisonette,35.86768,14.50854,6.0,3.0,2.0,120.0,100.0,20.0,208000,South Eastern
True,Remax,240041048-251,Marsascala,Apartment,35.85982,14.55497,5.0,2.0,1.0,101.0,90.0,11.0,267000,South Eastern
True,Remax,240271011-277,Luqa,House of Character,35.85177,14.46828,7.0,4.0,1.0,199.0,157.0,42.0,535000,Southern
True,Remax,240171020-139,Ta' l-Ibragg,Maisonette,35.92097,14.47138,7.0,3.0,2.0,158.0,150.0,8.0,450000,Northern
True,Remax,240061149-37,Fgura,Maisonette,35.87281,14.51684,6.0,3.0,2.0,143.0,135.0,8.0,255000,South Eastern
True,Remax,240061146-139,Zabbar,Terraced House,35.87442,14.537,13.0,5.0,3.0,186.0,146.0,40.0,408000,South Eastern
True,Remax,240311040-361,Siggiewi,House of Character,35.84734,14.4136,11.0,3.0,3.0,282.0,194.0,87.0,595000,Southern
True,Remax,240151078-177,Iklin,Bungalow Semi-detached,35.9095,14.4511,7.0,3.0,2.0,550.0,300.0,200.0,1650000,Central
True,Remax,240081103-297,Dingli,Maisonette Solitary,35.85921,14.37017,6.0,2.0,2.0,90.0,110.0,51.0,390000,Northern
True,Remax,240061071-1189,Kalkara,Terraced House,35.89132,14.53029,7.0,2.0,1.0,338.0,110.0,160.0,690000,South Eastern
True,Remax,240151078-191,Hamrun,Apartment,35.88683,14.48569,8.0,4.0,2.0,164.0,154.0,10.0,229000,Southern
True,Remax,240311040-359,Mellieha,Terraced House,35.96342,14.33521,9.0,4.0,2.0,243.0,182.0,62.0,690000,Northern
True,Remax,240171030-547,Mellieha,Maisonette,35.96342,14.33521,6.0,3.0,2.0,190.0,150.0,40.0,510000,Northern
True,Remax,240291033-86,Pembroke,Apartment,35.93062,14.47199,7.0,3.0,2.0,130.0,113.0,17.0,325000,Northern
True,Remax,240291033-87,Pembroke,Apartment,35.93062,14.47199,7.0,3.0,2.0,130.0,113.0,17.0,320000,Northern
True,Remax,240171006-2008,Rabat,Farmhouse,35.88588,14.35485,6.0,3.0,2.0,25000.0,200.0,24800.0,3300000,Northern
True,Remax,240171030-544,Birkirkara,Penthouse,35.89574,14.45658,6.0,2.0,2.0,178.0,88.0,89.0,300000,Central
True,Remax,240031047-1046,Gozo - Xaghra,Penthouse,36.05168,14.26752,5.0,3.0,1.0,141.0,120.0,20.0,250000,Gozo
True,Remax,240031047-1044,Gozo - Xaghra,Apartment,36.05168,14.26752,6.0,3.0,2.0,144.0,135.0,10.0,210000,Gozo
True,Remax,240171030-543,Birkirkara,Penthouse,35.89574,14.45658,5.0,1.0,2.0,171.0,74.0,96.0,225000,Central
True,Remax,240171030-542,Birkirkara,Apartment,35.89574,14.45658,6.0,2.0,2.0,100.0,96.0,4.0,210000,Central
True,Remax,240031047-1042,Gozo - Xaghra,Apartment,36.05168,14.26752,6.0,3.0,2.0,144.0,135.0,10.0,200000,Gozo
True,Remax,240171030-541,Birkirkara,Apartment,35.89574,14.45658,5.0,2.0,2.0,91.0,86.0,5.0,220000,Central
True,Remax,240171030-540,Birkirkara,Apartment,35.89574,14.45658,5.0,2.0,2.0,90.0,83.0,6.0,220000,Central
True,Remax,240171030-539,Birkirkara,Apartment,35.89574,14.45658,5.0,2.0,2.0,100.0,94.0,5.0,220000,Central
True,Remax,240031047-1040,Gozo - Xaghra,Apartment,36.05168,14.26752,6.0,3.0,2.0,144.0,135.0,10.0,180000,Gozo
True,Remax,240171030-538,Birkirkara,Apartment,35.89574,14.45658,6.0,2.0,2.0,100.0,96.0,4.0,205000,Central
True,Remax,240031047-1039,Gozo - Xaghra,Maisonette,36.05168,14.26752,5.0,2.0,1.0,270.0,115.0,155.0,230000,Gozo
True,Remax,240171030-537,Birkirkara,Apartment,35.89574,14.45658,5.0,2.0,2.0,91.0,86.0,5.0,215000,Central
True,Remax,240171030-536,Birkirkara,Apartment,35.89574,14.45658,5.0,2.0,2.0,90.0,83.0,6.0,215000,Central
True,Remax,240171030-535,Birkirkara,Apartment,35.89574,14.45658,5.0,2.0,2.0,100.0,94.0,5.0,215000,Central
True,Remax,240171030-534,Birkirkara,Apartment,35.89574,14.45658,6.0,2.0,2.0,100.0,96.0,4.0,200000,Central
True,Remax,240031047-1038,Gozo - Xaghra,Maisonette,36.05168,14.26752,6.0,3.0,2.0,244.0,135.0,109.0,250000,Gozo
True,Remax,240171030-533,Birkirkara,Apartment,35.89574,14.45658,5.0,2.0,2.0,91.0,86.0,5.0,210000,Central
True,Remax,240171030-532,Birkirkara,Apartment,35.89574,14.45658,5.0,2.0,2.0,90.0,83.0,6.0,210000,Central
