Is_Sale,Source,Reference,Town,Type,Latitude,Longitude,Bedrooms,Bathrooms,TotalSqm,IntArea,ExtArea,Price
FALSE,Belair,305324,Naxxar,Ground Floor Maisonette,,,3,2,,,,1300
FALSE,Belair,135346,Kappara,Terraced House,,,3,2,220,,,1300
FALSE,Belair,700526,Mellieha,Terraced House,,,4,4,360,,,1300
FALSE,Belair,17927,Birkirkara,First Floor (+) Maisonette,,,3,2,,,,1300
FALSE,Belair,22755,Gzira,Penthouse,,,2,1,70,,,1300
FALSE,Belair,1215,Ta' Xbiex,Apartment,,,3,2,,,,1300
FALSE,Belair,302024,Gzira,Apartment,,,3,2,,,,1300
FALSE,Belair,137834,Gzira,Apartment,,,2,2,,,,1350
FALSE,Belair,701387,Sliema,Penthouse,,,1,1,,,,1350
FALSE,Belair,701487,St Julians,Terraced House,,,3,2,,,,1400
FALSE,Belair,501096,Valletta,Apartment,,,1,1,,,,1400
FALSE,Belair,137090,Ibrag,Apartment,,,3,2,145,,,1400
FALSE,Belair,307348,Msida,Penthouse,,,3,2,170,,,1400
FALSE,Belair,136007,Sliema,Apartment,,,2,2,,,,1400
FALSE,Belair,19139,Attard,Apartment,,,3,3,,,,1400
FALSE,Belair,131265,Naxxar,Terraced House,,,3,2,,,,1400
FALSE,Belair,15643,St Julians,Apartment,,,3,2,,,,1400
FALSE,Belair,133376,Gzira,Penthouse,,,2,2,,,,1450
FALSE,Belair,803022,Sliema,Apartment,,,2,3,100,,,1500
FALSE,Belair,305593,St Pauls Bay,Apartment,,,3,2,160,,,1500
FALSE,Belair,501966,Valletta,Independent Offices,,,,,85,,,1500
FALSE,Belair,306841,Vittoriosa (Birgu),Ground Floor Maisonette,,,2,2,100,,,1500
FALSE,Belair,136914,Sliema,Apartment,,,2,2,,,,1500
FALSE,Belair,137102,St Julians,Apartment,,,3,3,135,,,1500
FALSE,Belair,136582,Qormi,Apartment,,,3,2,,,,1500
FALSE,Belair,136583,Qormi,Apartment,,,3,2,,,,1500
FALSE,Belair,22421,"St. Julians, Ta' Giorni",Apartment,,,3,2,,,,1500
FALSE,Belair,137539,Mellieha,Apartment,,,3,3,,,,1500
FALSE,Belair,500601,St Julians,Apartment,,,2,2,95,,,1600
FALSE,Belair,132971,Mellieha,Apartment,,,3,2,,,,1600
FALSE,Belair,19452,Sliema,Apartment,,,3,2,,,,1600
FALSE,Belair,308042,Swieqi,Penthouse,,,2,2,,,,1600
FALSE,Belair,501783,St Julians,Apartment,,,3,2,,,,1600
FALSE,Belair,304848,Sliema,Apartment,,,3,2,,,,1700
FALSE,Belair,23122,Sliema,Apartment,,,3,2,,,,2200
FALSE,Belair,21986,St Julians,Penthouse,,,2,1,,,,2300
FALSE,Belair,500548,Sliema,Apartment,,,2,1,,,,2300
FALSE,Belair,501402,Sliema,Apartment,,,2,2,,,,2300
FALSE,Belair,303365,St Julians,Apartment,,,3,2,,,,2500
FALSE,Belair,303440,Ghajn Tuffieha,Farmhouse,,,3,1,,,,2500
FALSE,Belair,308045,Sliema,Apartment,,,4,4,,,,2800
FALSE,Belair,137084,Naxxar,Showroom,,,,,462,,,3000
FALSE,Belair,135436,"Sliema, Fort Cambridge",Apartment,,,3,2,165,,,3300
FALSE,Belair,135437,"Sliema, Fort Cambridge",Apartment,,,3,2,175,,,3300
FALSE,Belair,136410,Sliema,Ground Floor Maisonette,,,1,1,,,,1000
FALSE,Belair,1236,St Julians,Apartment,,,2,2,,,,1100
FALSE,Belair,302238,Gzira,Apartment,,,3,2,,,,1100
FALSE,Belair,22696,Kappara,Apartment,,,3,1,,,,1200
FALSE,Belair,2730,St Julians,Apartment,,,2,1,,,,1200
FALSE,Belair,137089,Mellieha,First Floor (+) Maisonette,,,3,1,145,,,1200
FALSE,Belair,16432,St Pauls Bay,Apartment,,,3,2,,,,1250
FALSE,Belair,135603,Msida,Penthouse,,,3,2,130,,,1350
FALSE,Belair,21418,St Julians,Penthouse,,,1,1,,,,1400
FALSE,Belair,505079,Swieqi,Ground Floor Maisonette,,,2,2,,,,1400
FALSE,Belair,305778,Sliema,Apartment,,,3,2,,,,1500
FALSE,Belair,18101,St Julians,Penthouse,,,2,2,,,,1500
FALSE,Belair,305495,Marsa,Warehouse,,,,,200,,,1666
FALSE,Belair,500137,Sliema,Apartment,,,3,3,,,,2000
FALSE,Belair,500132,Sliema,Apartment,,,3,3,,,,2000
FALSE,Belair,500129,Sliema,Apartment,,,3,3,,,,2000
FALSE,Belair,700825,Sliema,Duplex Penthouse,,,2,2,135,,,2000
FALSE,Belair,500131,Sliema,Apartment,,,3,3,,,,2000
FALSE,Belair,500138,Sliema,Apartment,,,3,3,,,,2500
FALSE,Belair,500130,Sliema,Apartment,,,2,2,,,,2500
FALSE,Belair,134389,Birzebbugia,Commercial Garage,,,,,340,,,2500
FALSE,Belair,500143,Sliema,Apartment,,,3,2,,,,3200
FALSE,Belair,1231,Sliema,Apartment,,,2,1,,,,1000
FALSE,Belair,136660,Balzan,Apartment,,,3,2,,,,1050
FALSE,Belair,801276,Birkirkara,Independent Offices,,,,,75,,,1200
FALSE,Belair,22936,Gzira,Apartment,,,3,2,,,,1300
FALSE,Belair,135307,Lija,Duplex Maisonette,,,3,2,,,,1400
FALSE,Belair,302491,Zebbug,Apartment,,,3,2,,,,1000
FALSE,Belair,501601,St Julians,Apartment,,,3,2,,,,2000
FALSE,Belair,12010,Msida,Apartment,,,3,2,,,,1000
FALSE,Belair,12727,Valletta,Apartment,,,1,1,,,,1000
FALSE,Belair,21227,Swieqi,Apartment,,,2,2,,,,1200
FALSE,Belair,20635,Ibrag,Apartment,,,2,2,,,,1200
FALSE,Belair,9481,Sliema,Townhouse,,,2,1,,,,1200
FALSE,Belair,16076,"Ibrag, Victoria Gardens",Ground Floor Maisonette,,,3,2,,,,1200
FALSE,Belair,19668,Ibrag,Ground Floor Maisonette,,,3,2,,,,1200
FALSE,Belair,306971,Swieqi,Apartment,,,2,2,110,,,1200
FALSE,Belair,22631,Ibrag,Apartment,,,2,2,,,,1200
FALSE,Belair,801811,Msida,Terraced House,,,4,2,,,,1200
FALSE,Belair,305384,Naxxar,Independent Offices,,,,,76,,,1217
FALSE,Belair,14668,Ibrag,Solitary Maisonette,,,3,2,,,,1250
FALSE,Belair,131291,Ibrag,Apartment,,,2,1,120,,,1250
FALSE,Belair,130349,Pembroke,Ground Floor Maisonette,,,2,1,,,,1350
FALSE,Belair,21453,St Julians,House of Character,,,2,2,,,,1350
FALSE,Belair,130697,Ibrag,Apartment,,,2,2,,,,1350
FALSE,Belair,135922,St Julians,Apartment,,,2,2,,,,1350
FALSE,Belair,306946,Ibrag,Apartment,,,2,2,105,,,1400
FALSE,Belair,135748,Gzira,Ground Floor Maisonette,,,3,2,100,,,1400
FALSE,Belair,135749,Gzira,Ground Floor Maisonette,,,2,2,100,,,1400
FALSE,Belair,135751,Gzira,Apartment,,,2,2,100,,,1400
FALSE,Belair,135753,Gzira,Apartment,,,2,2,100,,,1400
FALSE,Belair,135757,Gzira,Penthouse,,,2,2,100,,,1400
FALSE,Belair,501664,Sliema,Penthouse,,,1,1,,,,1400
FALSE,Belair,23208,Ibrag,Apartment,,,2,2,,,,1400
FALSE,Belair,131390,Ibrag,Apartment,,,2,2,,,,1400
FALSE,Belair,13702,St Julians,Apartment,,,2,1,,,,1500
FALSE,Belair,135750,Gzira,Apartment,,,3,2,100,,,1500
FALSE,Belair,135755,Gzira,Apartment,,,2,2,100,,,1550
FALSE,Belair,303560,Sliema,Apartment,,,2,2,,,,1600
FALSE,Belair,303561,Sliema,Apartment,,,2,2,,,,1600
FALSE,Belair,135756,Gzira,Penthouse,,,2,2,100,,,1600
FALSE,Belair,136216,St Julians,Apartment,,,3,2,250,,,1600
FALSE,Belair,20634,Ibrag,Apartment,,,3,2,,,,1600
FALSE,Belair,135752,Gzira,Apartment,,,3,2,100,,,1650
FALSE,Belair,135754,Gzira,Apartment,,,3,2,100,,,1700
FALSE,Belair,20633,Ibrag,Penthouse,,,3,2,,,,2300
FALSE,Belair,17512,Sliema,Apartment,,,4,5,,,,3000
FALSE,Belair,12195,Lija,Apartment,,,3,2,,,,1000
FALSE,Belair,130790,Balzan,First Floor (+) Maisonette,,,4,2,,,,1000
FALSE,Belair,136394,Attard,Apartment,,,3,3,,,,1000
FALSE,Belair,24058,Birkirkara,Apartment,,,3,2,,,,1000
FALSE,Belair,136124,Attard,Apartment,,,3,2,120,,,1200
FALSE,Belair,307107,Birkirkara,Apartment,,,3,2,,,,1300
FALSE,Belair,134586,Sliema,Apartment,,,3,2,,,,1400
FALSE,Belair,15645,St Julians,Apartment,,,3,2,,,,1400
FALSE,Belair,504497,Sliema,Apartment,,,2,2,,,,1500
FALSE,Belair,801932,Swieqi,Apartment,,,3,3,,,,1500
FALSE,Belair,134928,Swieqi,Apartment,,,3,2,150,,,1700
FALSE,Belair,304840,Naxxar,Penthouse,,,2,2,,,,1800
FALSE,Belair,801922,Swieqi,Penthouse,,,3,2,,,,1800
FALSE,Belair,9727,Sliema,Apartment,,,1,1,,,,1000
FALSE,Belair,307464,Mosta,Apartment,,,3,2,,,,1000
FALSE,Belair,307257,Balzan,Ground Floor Maisonette,,,3,2,150,,,1000
FALSE,Belair,302540,Attard,Elevated Ground Floor Maisonette,,,3,2,,,,1000
FALSE,Belair,20405,Kappara,Apartment,,,2,2,,,,1100
FALSE,Belair,12688,Attard,Apartment,,,3,2,,,,1200
FALSE,Belair,20403,Kappara,Apartment,,,3,2,,,,1300
FALSE,Belair,20402,Kappara,Apartment,,,2,2,,,,1300
FALSE,Belair,701284,St Julians,Apartment,,,3,2,,,,1500
FALSE,Belair,137654,Bahar Ic-Caghaq,Ground Floor Maisonette,,,3,2,140,,,1700
FALSE,Belair,137139,Paola,Retail Outlet,,,,,43,,,2130
FALSE,Belair,19456,Safi,Apartment,,,2,2,,,,1000
FALSE,Belair,13372,St Julians,Duplex Apartment,,,3,2,,,,1000
FALSE,Belair,11815,"Mellieha, Ghadira",Penthouse,,,1,1,,,,1000
FALSE,Belair,501349,Mosta,Apartment,,,3,2,,,,1000
FALSE,Belair,306979,Msida,Penthouse,,,2,1,84,,,1100
FALSE,Belair,301950,St Julians,Apartment,,,3,2,,,,1200
FALSE,Belair,1303,Sliema,Apartment,,,3,2,,,,1200
FALSE,Belair,306617,Qormi,Apartment,,,2,1,137,,,1200
FALSE,Belair,11642,St Julians,Apartment,,,2,1,,,,1200
FALSE,Belair,132115,Sliema,Apartment,,,3,2,,,,1200
FALSE,Belair,306067,Gzira,Penthouse,,,3,2,,,,1200
FALSE,Belair,136112,Mosta,Elevated Ground Floor Maisonette,,,3,2,,,,1200
FALSE,Belair,801413,St Julians,Penthouse,,,2,3,170,,,1200
FALSE,Belair,305568,Mosta,Elevated Ground Floor Maisonette,,,3,2,,,,1250
FALSE,Belair,136392,Attard,Apartment,,,3,3,,,,1300
FALSE,Belair,801870,Birguma,Penthouse,,,2,2,140,,,1300
FALSE,Belair,19138,Attard,Apartment,,,3,3,,,,1350
FALSE,Belair,23993,Msida,Apartment,,,3,2,,,,1400
FALSE,Belair,131884,Kappara,Ground Floor Maisonette,,,3,2,,,,1400
FALSE,Belair,136579,Qormi,Ground Floor Maisonette,,,3,1,,,,1400
FALSE,Belair,701835,Msida,Apartment,,,3,2,102,,,1400
FALSE,Belair,502361,St Julians,Penthouse,,,2,2,,,,1500
FALSE,Belair,22039,Sliema,Terraced House,,,3,3,,,,1500
FALSE,Belair,131706,St Julians,Apartment,,,3,2,,,,1700
FALSE,Belair,303109,Rabat,Townhouse,,,2,3,,,,2100
FALSE,Belair,136175,St Julians,Apartment,,,3,2,,,,2500
FALSE,Belair,134493,Sliema,Apartment,,,2,2,,,,1250
FALSE,Belair,136122,Sliema,Ground Floor Maisonette,,,1,1,,,,1300
FALSE,Belair,304743,Sliema,Apartment,,,3,2,110,,,1600
FALSE,Belair,304525,Sliema,Townhouse,,,2,2,,,,1750
FALSE,Belair,20378,Sliema,Apartment,,,3,1,,,,1750
FALSE,Belair,21473,Gzira,Apartment,,,3,2,,,,1100
FALSE,Belair,3037,Sliema,Apartment,,,3,2,,,,1200
FALSE,Belair,1340,Sliema,Apartment,,,3,2,,,,1200
FALSE,Belair,135700,Xghajra,Apartment,,,2,1,110,,,1300
FALSE,Belair,22248,Naxxar,Penthouse,,,3,2,,,,1200
FALSE,Belair,5565,St Julians,Apartment,,,3,1,,,,1200
FALSE,Belair,22034,Swieqi,Apartment,,,3,2,,,,1400
FALSE,Belair,134660,St Pauls Bay,Apartment,,,3,2,,,,1700
FALSE,Belair,13447,St Julians,Apartment,,,2,2,,,,1700
FALSE,Belair,20181,Sliema,Apartment,,,2,2,120,,,1800
FALSE,Belair,17378,Sliema,Apartment,,,3,2,,,,1800
FALSE,Belair,15135,Msida,Apartment,,,3,2,,,,1000
FALSE,Belair,305800,Mgarr,Apartment,,,3,2,,,,1000
FALSE,Belair,136654,Iklin,Apartment,,,3,3,140,,,1200
FALSE,Belair,136652,Iklin,Apartment,,,3,3,140,,,1200
FALSE,Belair,136650,Iklin,Apartment,,,3,3,150,,,1250
FALSE,Belair,136589,Gzira,Apartment,,,2,2,,,,1250
FALSE,Belair,134601,Sliema,Apartment,,,2,2,,,,1300
FALSE,Belair,1206,St Julians,Apartment,,,2,2,,,,1350
FALSE,Belair,136655,Iklin,Penthouse,,,2,2,130,,,1350
FALSE,Belair,135933,Gzira,Apartment,,,2,2,90,,,1350
FALSE,Belair,801970,Gzira,Apartment,,,2,2,70,,,1450
FALSE,Belair,132513,Sliema,Apartment,,,2,2,,,,1500
FALSE,Belair,503686,Sliema,Apartment,,,3,3,,,,1500
FALSE,Belair,306332,Birkirkara,Terraced House,,,3,2,,,,1600
FALSE,Belair,136509,San Gwann,Penthouse,,,2,1,,,,1000
FALSE,Belair,305820,Bahar Ic-Caghaq,Duplex Penthouse,,,2,2,120,,,1050
FALSE,Belair,134128,San Gwann,Apartment,,,3,2,,,,1100
FALSE,Belair,20160,San Gwann,Penthouse,,,3,2,,,,1300
FALSE,Belair,20989,Msida,Apartment,,,2,1,,,,1000
FALSE,Belair,301652,Msida,Penthouse,,,1,1,,,,1000
FALSE,Belair,24163,Msida,Apartment,,,2,2,,,,1000
FALSE,Belair,307538,Gzira,Apartment,,,1,2,90,,,1000
FALSE,Belair,303120,Mgarr,Apartment,,,2,2,,,,1050
FALSE,Belair,701253,Valletta,Apartment,,,2,1,65,,,1100
FALSE,Belair,21363,Msida,Penthouse,,,2,1,,,,1100
FALSE,Belair,20800,Pieta,Apartment,,,2,1,,,,1100
FALSE,Belair,20805,Pieta,Apartment,,,2,1,,,,1100
FALSE,Belair,15158,Gzira,Apartment,,,3,2,,,,1100
FALSE,Belair,301653,Msida,Penthouse,,,1,1,,,,1100
FALSE,Belair,130989,Msida,Apartment,,,2,1,,,,1150
FALSE,Belair,24001,Gzira,Apartment,,,2,2,100,,,1200
FALSE,Belair,307046,Sliema,Apartment,,,2,2,96,,,1200
FALSE,Belair,133551,Pieta,Apartment,,,1,1,,,,1200
FALSE,Belair,701250,Valletta,Apartment,,,2,2,60,,,1200
FALSE,Belair,307447,St Julians,Apartment,,,3,2,,,,1250
FALSE,Belair,701252,Valletta,Apartment,,,2,1,60,,,1300
FALSE,Belair,701251,Valletta,Apartment,,,3,2,70,,,1350
FALSE,Belair,132053,Marsascala,Apartment,,,3,2,,,,1400
FALSE,Belair,135689,Marsascala,Apartment,,,3,2,,,,1400
FALSE,Belair,11418,Sliema,Apartment,,,4,2,,,,1400
FALSE,Belair,19292,Marsascala,Apartment,,,2,2,,,,1400
FALSE,Belair,302981,Pieta,Duplex Maisonette,,,4,3,,,,1500
FALSE,Belair,135340,Swieqi,Apartment,,,3,2,167,,,1850
FALSE,Belair,133653,Sliema,Penthouse,,,1,1,,,,1950
FALSE,Belair,301002,Sliema,Apartment,,,3,1,,,,2300
FALSE,Belair,307149,Sliema,Apartment,,,1,1,60,,,1000
FALSE,Belair,20286,Ibrag,Apartment,,,3,2,,,,1700
FALSE,Belair,130471,Sliema,Townhouse,,,4,0,,,,2500
FALSE,Belair,802445,Zebbug,Penthouse,,,2,2,,,,1000
FALSE,Belair,501674,Attard,Apartment,,,3,2,,,,1100
FALSE,Belair,304729,Sliema,Apartment,,,2,1,,,,1200
FALSE,Belair,16433,St Pauls Bay,Apartment,,,3,2,,,,1200
FALSE,Belair,301112,Bugibba,Penthouse,,,3,2,,,,1500
FALSE,Belair,137107,Sliema,Apartment,,,1,1,70,,,1500
FALSE,Belair,137529,St Julians,Ground Floor Maisonette,,,2,2,,,,1600
FALSE,Belair,303259,Ibrag,Ground Floor Maisonette,,,3,2,,,,1600
FALSE,Belair,19717,"St. Julians, Portomaso",Apartment,,,1,1,,,,1750
FALSE,Belair,14074,Mgarr,Farmhouse,,,3,2,,,,2000
FALSE,Belair,302551,Mosta,Apartment,,,3,2,,,,1000
FALSE,Belair,137885,Gzira,Penthouse,,,1,1,,,,1000
FALSE,Belair,135770,Attard,Apartment,,,2,2,80,,,1000
FALSE,Belair,307207,Gzira,Apartment,,,2,2,,,,1000
FALSE,Belair,136240,Birzebbugia,First Floor (+) Maisonette,,,3,2,,,,1000
FALSE,Belair,802744,Mosta,Apartment,,,3,2,120,,,1000
FALSE,Belair,135711,St Julians,Independent Offices,,,,,23,,,1085
FALSE,Belair,136727,Ta' Xbiex,Apartment,,,2,2,,,,1100
FALSE,Belair,18222,Gzira,Apartment,,,1,1,,,,1100
FALSE,Belair,14999,Swieqi,Penthouse,,,1,1,,,,1100
FALSE,Belair,700836,Swieqi,Apartment,,,2,2,95,,,1150
FALSE,Belair,136398,Sliema,Apartment,,,2,2,185,,,1200
FALSE,Belair,132881,Sliema,Apartment,,,2,2,,,,1200
FALSE,Belair,701190,Qawra,Apartment,,,2,1,,,,1340
FALSE,Belair,500469,Gzira,Apartment,,,3,3,,,,1350
FALSE,Belair,19528,Pieta,Apartment,,,3,2,,,,1350
FALSE,Belair,501691,Swieqi,Apartment,,,2,2,,,,1400
FALSE,Belair,132730,Swatar,Apartment,,,3,2,,,,1500
FALSE,Belair,307066,Sliema,Class 4D,,,,,35,,,1521
FALSE,Belair,7279,Sliema,Apartment,,,2,2,,,,1600
FALSE,Belair,701272,St Julians,Apartment,,,2,2,,,,1600
FALSE,Belair,22224,Sliema,Apartment,,,3,2,,,,1650
FALSE,Belair,306276,Rabat,Terraced House,,,4,3,,,,1750
FALSE,Belair,130903,Sliema,Apartment,,,3,2,,,,1800
FALSE,Belair,17420,Sliema,Penthouse,,,3,2,,,,2200
FALSE,Belair,17890,Sliema,Independent Offices,,,,,150,,,2500
FALSE,Belair,134691,Ta' Xbiex,Apartment,,,3,2,160,,,2600
FALSE,Belair,17570,Pieta,Independent Offices,,,,,170,,,3000
FALSE,Belair,132855,Lija,Independent Offices,,,,,350,,,4083
FALSE,Belair,136930,"Sliema, Tigne",Office Centre,,,,,171,,,4167
FALSE,Belair,131030,Ibrag,Fully-detached Villa,,,4,4,250,,,4500
FALSE,Belair,802364,"Ibrag, Victoria Gardens",Semi-detached Villa,,,4,5,865,,,8500
FALSE,Belair,20391,Santa Venera,Independent Offices,,,,,600,,,9000
FALSE,Belair,302948,Sliema,Apartment,,,3,2,,,,1000
FALSE,Belair,134548,Ibrag,Apartment,,,2,2,,,,1000
FALSE,Belair,502643,Gzira,Apartment,,,2,2,,,,1000
FALSE,Belair,22658,Sliema,Penthouse,,,1,1,,,,1000
FALSE,Belair,301168,Kappara,Apartment,,,2,1,,,,1000
FALSE,Belair,20172,Gzira,Apartment,,,2,1,,,,1000
FALSE,Belair,5574,Pembroke,Semi-basement Maisonette,,,2,1,,,,1000
FALSE,Belair,21191,Sliema,Apartment,,,2,2,,,,1000
FALSE,Belair,1402,Swieqi,Elevated Ground Floor Maisonette,,,3,2,,,,1000
FALSE,Belair,3364,St Julians,Apartment,,,2,2,,,,1000
FALSE,Belair,301326,Sliema,Apartment,,,2,1,,,,1000
FALSE,Belair,15218,St Julians,Apartment,,,3,2,,,,1000
FALSE,Belair,7338,Sliema,Apartment,,,2,1,80,,,1000
FALSE,Belair,18699,Msida,Apartment,,,3,3,,,,1000
FALSE,Belair,301765,Gzira,Apartment,,,2,2,,,,1000
FALSE,Belair,18989,Msida,Apartment,,,3,2,,,,1000
FALSE,Belair,132879,Sliema,Ground Floor Maisonette,,,1,1,50,,,1000
FALSE,Belair,15572,"St Julians, The Gardens",Apartment,,,3,2,,,,1000
FALSE,Belair,14669,Xemxija,Apartment,,,3,2,,,,1000
FALSE,Belair,9409,Msida,Apartment,,,3,2,,,,1000
FALSE,Belair,15755,Gzira,Apartment,,,3,2,,,,1000
FALSE,Belair,18391,Mosta,Apartment,,,3,2,,,,1000
FALSE,Belair,11156,Sliema,Apartment,,,2,1,,,,1000
FALSE,Belair,10317,Sliema,Apartment,,,2,1,,,,1000
FALSE,Belair,2767,Swieqi,Apartment,,,3,2,,,,1000
FALSE,Belair,12118,Ibrag,Penthouse,,,1,1,,,,1000
FALSE,Belair,19310,Zabbar,First Floor (+) Maisonette,,,3,2,,,,1000
FALSE,Belair,3031,St Julians,Apartment,,,1,0,,,,1000
FALSE,Belair,22244,Naxxar,Apartment,,,3,2,,,,1000
FALSE,Belair,10368,Swieqi,Elevated Ground Floor Maisonette,,,3,2,,,,1000
FALSE,Belair,19430,Gzira,Apartment,,,3,2,,,,1000
FALSE,Belair,18052,Sliema,Apartment,,,2,1,,,,1000
FALSE,Belair,10534,St Julians,Apartment,,,3,2,,,,1000
FALSE,Belair,10629,St Julians,Apartment,,,2,2,,,,1000
FALSE,Belair,13819,Sliema,Apartment,,,2,1,,,,1000
FALSE,Belair,2313,Sliema,Apartment,,,1,1,,,,1000
FALSE,Belair,15726,St Julians,Penthouse,,,1,2,,,,1000
FALSE,Belair,3480,Qawra,Apartment,,,2,2,,,,1000
FALSE,Belair,10172,Sliema,Apartment,,,3,2,,,,1000
FALSE,Belair,15117,Msida,Penthouse,,,2,1,,,,1000
FALSE,Belair,13821,Sliema,Penthouse,,,1,1,,,,1000
FALSE,Belair,5589,Sliema,Apartment,,,2,1,,,,1000
FALSE,Belair,21813,Swieqi,Apartment,,,2,2,,,,1000
FALSE,Belair,303516,St Julians,Apartment,,,3,2,120,,,1000
FALSE,Belair,24487,Swieqi,Apartment,,,2,1,,,,1000
FALSE,Belair,305162,St Julians,Apartment,,,3,2,120,,,1000
FALSE,Belair,303249,Pieta,Retail Outlet,,,,,60,,,1000
FALSE,Belair,18582,St Julians,Apartment,,,3,2,,,,1000
FALSE,Belair,1035,Sliema,Apartment,,,2,1,,,,1000
FALSE,Belair,130696,Sliema,Apartment,,,2,1,,,,1000
FALSE,Belair,301954,San Pawl Tat-Targa,Apartment,,,3,2,,,,1000
FALSE,Belair,131146,Mellieha,Ground Floor Maisonette,,,3,1,,,,1000
FALSE,Belair,17112,Swieqi,Apartment,,,2,2,,,,1000
FALSE,Belair,301639,Sliema,Apartment,,,3,2,,,,1000
FALSE,Belair,15569,Ibrag,Duplex Apartment,,,3,2,,,,1000
FALSE,Belair,5314,Bahar Ic-Caghaq,Apartment,,,3,2,,,,1000
FALSE,Belair,10622,Sliema,Apartment,,,2,2,,,,1000
FALSE,Belair,13058,Gzira,Apartment,,,2,2,,,,1000
FALSE,Belair,15724,St Julians,Apartment,,,2,2,,,,1000
FALSE,Belair,20855,Naxxar,Penthouse,,,1,1,,,,1000
FALSE,Belair,12722,St Julians,Apartment,,,1,1,,,,1000
FALSE,Belair,14058,St Julians,Apartment,,,3,2,,,,1000
FALSE,Belair,302931,Iklin,Apartment,,,3,2,,,,1000
FALSE,Belair,132833,Gzira,Ground Floor Maisonette,,,1,1,,,,1000
FALSE,Belair,302932,Iklin,Apartment,,,3,2,,,,1000
FALSE,Belair,135495,Swieqi,Apartment,,,3,2,,,,1000
FALSE,Belair,306478,Valletta,Ground Floor Maisonette,,,1,1,,,,1000
FALSE,Belair,304915,Gzira,Apartment,,,1,1,,,,1000
FALSE,Belair,304605,Ibrag,Apartment,,,2,1,,,,1000
FALSE,Belair,500235,Swatar,Apartment,,,2,2,,,,1000
FALSE,Belair,136475,Marsascala,Apartment,,,2,1,90,,,1000
FALSE,Belair,304334,Marsascala,Apartment,,,3,2,,,,1000
FALSE,Belair,136658,Paola,Penthouse,,,3,3,,,,1000
FALSE,Belair,501099,San Gwann,Apartment,,,2,3,95,,,1000
FALSE,Belair,800583,St Pauls Bay,First Floor (+) Maisonette,,,2,1,,,,1000
FALSE,Belair,800748,Msida,Apartment,,,2,2,,,,1000
FALSE,Belair,136834,St Julians,Apartment,,,2,1,,,,1000
FALSE,Belair,800872,Paola,Apartment,,,3,2,,,,1000
FALSE,Belair,800871,Paola,Apartment,,,3,2,,,,1000
FALSE,Belair,800870,Paola,Apartment,,,3,2,,,,1000
FALSE,Belair,800869,Paola,Apartment,,,3,2,,,,1000
FALSE,Belair,800868,Paola,Apartment,,,3,2,,,,1000
FALSE,Belair,800867,Paola,Apartment,,,3,2,,,,1000
FALSE,Belair,800866,Paola,Apartment,,,3,2,,,,1000
FALSE,Belair,800865,Paola,Apartment,,,3,2,,,,1000
FALSE,Belair,800864,Paola,Apartment,,,3,2,,,,1000
FALSE,Belair,800863,Paola,Apartment,,,3,2,,,,1000
FALSE,Belair,800862,Paola,Apartment,,,3,2,,,,1000
FALSE,Belair,800861,Paola,Apartment,,,3,2,,,,1000
FALSE,Belair,501539,Marsascala,Apartment,,,3,4,140,,,1000
FALSE,Belair,306479,Valletta,Apartment,,,2,2,,,,1000
FALSE,Belair,306559,Balzan,Townhouse,,,2,2,,,,1000
FALSE,Belair,501768,Gzira,Apartment,,,1,2,,,,1000
FALSE,Belair,133627,Gzira,Apartment,,,1,1,45,,,1000
FALSE,Belair,700826,Sliema,Apartment,,,1,1,60,,,1000
FALSE,Belair,306119,Senglea (L-Isla),Townhouse,,,4,3,,,,1000
FALSE,Belair,700835,St Julians,Apartment,,,2,2,95,,,1000
FALSE,Belair,503140,St Julians,Apartment,,,3,2,,,,1000
FALSE,Belair,136836,St Julians,Apartment,,,2,1,,,,1000
FALSE,Belair,503460,St Julians,Apartment,,,2,1,75,,,1000
FALSE,Belair,306717,St Pauls Bay,Apartment,,,2,2,155,,,1000
FALSE,Belair,801854,Tarxien,Apartment,,,2,2,,,,1000
FALSE,Belair,801855,Tarxien,Apartment,,,2,2,,,,1000
FALSE,Belair,137063,Gzira,Apartment,,,2,2,100,,,1000
FALSE,Belair,307472,San Gwann,Penthouse,,,2,2,135,,,1000
FALSE,Belair,307615,Kirkop,Penthouse,,,3,2,,,,1000
FALSE,Belair,19422,Sliema,Apartment,,,2,2,,,,1025
FALSE,Belair,303722,Santa Venera,Apartment,,,3,2,,,,1050
FALSE,Belair,135997,Iklin,Ground Floor Maisonette,,,2,1,140,,,1050
FALSE,Belair,20960,Sliema,Apartment,,,2,1,,,,1050
FALSE,Belair,7384,Mdina,Townhouse,,,2,2,,,,1050
FALSE,Belair,135811,Marsascala,Apartment,,,3,2,110,,,1050
FALSE,Belair,135810,Marsascala,Apartment,,,3,2,110,,,1050
FALSE,Belair,306215,Mellieha,Apartment,,,3,2,225,,,1050
FALSE,Belair,133827,Gzira,Apartment,,,2,2,,,,1050
FALSE,Belair,305648,Bahar Ic-Caghaq,Apartment,,,3,2,,,,1050
FALSE,Belair,136117,Swieqi,Penthouse,,,2,2,,,,1050
FALSE,Belair,307442,Qawra,Apartment,,,3,2,,,,1050
FALSE,Belair,134232,Kappara,Apartment,,,2,2,,,,1050
FALSE,Belair,306129,Valletta,Apartment,,,1,2,,,,1050
FALSE,Belair,136364,Swieqi,Apartment,,,2,2,124,,,1050
